MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,YrMo_Sold,Age_by_Sale,Remod_Age,Total_Bath,Total_Liv_Area,Total_Flr_SF,Total_Porch_SF,Has_Second_Flr,Has_Bsmt,Has_Garage,Has_MasVnr,Has_Low_Qual_Fin,Has_Wood_Deck,Has_Porch,Has_Pool
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14175,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,988.0,Unf,0,200,1188,GasA,Good,Y,SBrkr,1437,0,0,1437,1,0,1,1,3,1,Typical,6,Min2,1,Typical,Detchd,Unf,2,576,Typical,Typical,Paved,304,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,168000,-93.66412,42.032478,2006-11-01,50,19,2.5,2425.0,2625,0,0,1,1,0,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,20355,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Good,Above_Average,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123,Typical,Typical,CBlock,Good,Typical,Av,Rec,810.0,ALQ,826,229,1865,GasA,Typical,Y,SBrkr,1830,0,0,1830,1,0,1,0,2,1,Typical,6,Typ,2,Good,Attchd,Unf,2,521,Typical,Typical,Paved,0,115,168,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,278000,-93.668392,42.031635,2006-06-01,39,39,2.0,3466.0,3695,283,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,13050,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,Above_Average,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0,Typical,Typical,CBlock,Good,Typical,Av,Rec,104.0,ALQ,850,46,1000,GasA,Excellent,Y,SBrkr,1000,0,0,1000,1,0,1,0,1,1,Typical,4,Typ,2,Typical,Attchd,Unf,2,575,Typical,Typical,Paved,238,0,148,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,164000,-93.667082,42.032157,2006-04-01,43,43,2.0,1954.0,2000,148,0,1,1,0,0,1,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,81,15593,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Clear_Creek,Norm,Norm,OneFam,One_and_Half_Fin,Good,Below_Average,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0,Good,Typical,CBlock,Typical,Typical,No,BLQ,603.0,Unf,0,701,1304,GasW,Typical,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,Typical,7,Typ,1,Typical,Attchd,Fin,2,667,Typical,Typical,Paved,0,21,114,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,225000,-93.662039,42.032575,2006-07-01,53,53,2.0,2890.0,3591,135,1,1,1,0,0,0,1,0
Split_Foyer,Residential_Low_Density,72,10820,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,SFoyer,Average,Good,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153,Typical,Typical,PConc,Good,Typical,Av,GLQ,535.0,Rec,159,88,782,GasA,Excellent,Y,SBrkr,810,0,0,810,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,2,576,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,WD ,Normal,130000,-93.678165,42.029453,2006-06-01,35,34,2.0,1504.0,1592,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,13350,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,762.0,Unf,0,102,864,GasA,Typical,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,Typical,5,Typ,1,Fair,Attchd,Unf,2,440,Typical,Typical,Paved,241,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,WD ,Normal,142500,-93.676352,42.028836,2006-06-01,32,32,2.0,1656.0,1758,0,0,1,1,0,0,1,0,0
One_and_Half_Story_PUD_All_Ages,Residential_Low_Density,0,1700,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,Twnhs,One_and_Half_Fin,Good,Average,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Mn,GLQ,397.0,Unf,0,33,430,GasA,Typical,Y,SBrkr,880,680,140,1700,1,0,2,1,2,1,Good,7,Typ,0,No_Fireplace,Basment,Fin,1,450,Good,Typical,Paved,188,36,0,0,200,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,148400,-93.674402,42.023651,2006-04-01,26,25,3.5,2097.0,1990,236,1,1,1,0,1,1,1,0
One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,5271,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,1082.0,Unf,0,371,1453,GasA,Good,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,Good,6,Typ,1,Typical,Attchd,RFn,2,445,Typical,Typical,Paved,0,80,0,0,184,0,No_Pool,No_Fence,None,0,12,2006,WD ,Abnorml,190000,-93.676681,42.024705,2006-12-01,20,20,2.5,2535.0,2906,264,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9375,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Typical,No,Rec,799.0,Unf,0,168,967,GasA,Excellent,Y,SBrkr,1350,0,0,1350,0,0,1,1,3,1,Typical,6,Typ,1,Good,Attchd,RFn,2,504,Typical,Typical,Paved,237,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,146000,-93.666035,42.02653,2006-06-01,52,52,1.5,2149.0,2317,0,0,1,1,0,0,1,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,62,6488,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,LwQ,230.0,Unf,0,569,799,GasA,Excellent,N,FuseA,799,351,0,1150,0,0,1,0,3,1,Typical,6,Mod,2,Typical,BuiltIn,Unf,1,215,Typical,Typical,Paved,264,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Family,128000,-93.665153,42.027664,2006-03-01,64,56,1.0,1380.0,1949,0,1,1,1,0,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,7800,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,Two_Story,Average,Very_Good,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Good,No,GLQ,603.0,Unf,0,293,896,GasA,Excellent,Y,SBrkr,1112,896,0,2008,1,0,3,0,3,1,Excellent,8,Typ,0,No_Fireplace,Attchd,Unf,1,230,Typical,Typical,Paved,103,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,225000,-93.662765,42.026667,2006-08-01,58,4,4.0,2611.0,2904,0,1,1,1,0,0,1,0,0
Split_or_Multilevel,Residential_Low_Density,0,19690,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Above_Average,Good,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0,Good,Good,CBlock,Good,Typical,Av,Unf,0.0,Unf,0,697,697,GasA,Typical,Y,SBrkr,1575,626,0,2201,0,0,2,0,4,1,Good,8,Typ,1,Good,Attchd,Unf,2,432,Good,Good,Paved,586,236,0,0,0,738,Good,Good_Privacy,None,0,8,2006,WD ,Alloca,274970,-93.663475,42.026614,2006-08-01,40,40,2.0,2201.0,2898,236,1,1,1,0,0,1,1,1
Two_Story_1945_and_Older,Residential_Low_Density,114,19950,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,Typical,Typical,PConc,Typical,Typical,No,Unf,0.0,Unf,0,672,672,GasA,Excellent,Y,SBrkr,1337,672,0,2009,0,0,2,0,4,1,Typical,8,Typ,2,Good,More_Than_Two_Types,Unf,3,795,Typical,Typical,Partial_Pavement,0,42,0,0,180,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,235000,-93.661562,42.02821,2006-12-01,78,56,2.0,2009.0,2681,222,1,1,1,0,0,0,1,0
Two_and_Half_Story_All_Ages,Residential_Low_Density,60,19800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_and_Half_Unf,Above_Average,Very_Good,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Rec,425.0,Unf,0,1411,1836,GasA,Good,Y,SBrkr,1836,1836,0,3672,0,0,3,1,5,1,Good,7,Typ,2,Good,Detchd,Unf,2,836,Typical,Typical,Paved,684,80,32,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,415000,-93.660664,42.028191,2006-12-01,71,16,3.5,4097.0,5508,112,1,1,1,0,0,1,1,0
Split_or_Multilevel,Residential_Low_Density,78,11679,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Average,Average,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96,Typical,Typical,CBlock,Typical,Typical,Gd,ALQ,612.0,Rec,1164,0,1776,GasA,Excellent,Y,SBrkr,1560,0,0,1560,0,1,2,0,3,1,Typical,6,Min2,1,Fair,Attchd,Fin,2,528,Typical,Typical,Paved,453,253,144,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2006,WD ,Normal,182000,-93.660227,42.026458,2006-05-01,44,44,2.5,3336.0,3336,397,0,1,1,1,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,12048,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Above_Average,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Good,Y,SBrkr,1488,0,0,1488,0,0,1,0,3,1,Typical,7,Typ,1,Excellent,Attchd,RFn,2,569,Typical,Typical,Paved,0,189,36,0,348,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,135000,-93.666255,42.025846,2006-04-01,54,4,1.0,1488.0,1488,573,0,0,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,10519,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Very_Good,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164,Typical,Typical,CBlock,Typical,Typical,Mn,Unf,0.0,Unf,0,1057,1057,GasA,Good,Y,SBrkr,1057,0,0,1057,0,1,1,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Unf,1,288,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,137000,-93.667188,42.025524,2006-03-01,51,7,1.5,1057.0,2114,0,0,1,1,1,0,0,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,75,9525,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Below_Average,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Fair,No,Rec,444.0,Unf,0,550,994,GasA,Good,Y,SBrkr,1216,639,0,1855,0,0,2,0,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Unf,1,325,Typical,Typical,Paved,182,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,136900,-93.666095,42.025102,2006-10-01,52,34,2.0,2299.0,2849,0,1,1,1,0,0,1,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,75,9525,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,468.0,Unf,0,532,1000,GasA,Typical,Y,SBrkr,1068,541,0,1609,0,0,1,1,5,1,Typical,7,Typ,0,No_Fireplace,Attchd,Unf,1,305,Fair,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,149900,-93.666096,42.025197,2006-07-01,53,53,1.5,2077.0,2609,0,1,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57,6420,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Good,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Excellent,Good,Mn,LwQ,210.0,ALQ,551,219,980,GasA,Fair,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,308,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,123500,-93.660187,42.026308,2006-09-01,54,54,1.5,1909.0,2128,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,8335,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Average,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Good,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,Typical,5,Min2,1,Good,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,36,190,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,93000,-93.6627359,42.0247523,2006-04-01,52,52,1.0,1124.0,1124,226,0,0,0,0,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,7585,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,OneFam,One_and_Half_Fin,Average,Fair,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Fair,Fair,Mn,Unf,0.0,Unf,0,810,810,GasA,Fair,Y,FuseA,1002,454,0,1456,1,1,1,0,4,1,Typical,7,Typ,1,Typical,Detchd,Unf,1,280,Typical,Typical,Partial_Pavement,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,91500,-93.658506,42.022824,2006-08-01,58,56,2.5,1456.0,2266,0,1,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Above_Average,Average,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85,Good,Typical,CBlock,Good,Typical,No,GLQ,1258.0,Unf,0,40,1298,GasA,Typical,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,Good,5,Typ,1,Typical,Attchd,Unf,2,403,Typical,Typical,Paved,165,26,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,180000,-93.685537,42.032082,2006-05-01,21,21,3.0,2556.0,2596,26,0,1,1,1,0,1,1,0
Two_Story_1946_and_Newer,Residential_Low_Density,88,12128,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Below_Average,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232,Good,Typical,CBlock,Good,Typical,No,ALQ,549.0,Unf,0,319,868,GasA,Excellent,Y,SBrkr,1313,1246,0,2559,0,0,2,1,4,1,Excellent,9,Typ,1,Typical,Attchd,RFn,2,506,Typical,Typical,Paved,0,245,0,0,168,0,No_Pool,Minimum_Privacy,None,0,11,2006,WD ,Abnorml,209000,-93.683235,42.032493,2006-11-01,17,17,2.5,3108.0,3427,413,1,1,1,1,0,0,1,0
Two_Story_1946_and_Newer,Residential_Low_Density,80,9554,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125,Good,Typical,PConc,Good,Typical,No,GLQ,380.0,Unf,0,397,777,GasA,Excellent,Y,SBrkr,1065,846,0,1911,0,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,RFn,2,471,Typical,Typical,Paved,182,81,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,215000,-93.68218,42.030933,2006-09-01,13,12,2.5,2291.0,2688,81,1,1,1,1,0,1,1,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,73,9069,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,Duplex,SFoyer,Above_Average,Very_Good,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Good,PConc,Good,Typical,Av,LwQ,261.0,GLQ,1083,0,1344,GasA,Good,Y,SBrkr,1440,0,0,1440,2,0,2,0,2,2,Good,8,Typ,0,No_Fireplace,Attchd,Unf,4,920,Typical,Typical,Paved,288,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,224500,-93.6801515,42.0315156,2006-04-01,13,13,4.0,2784.0,2784,0,0,1,1,0,0,1,0,0
Two_Story_1946_and_Newer,Residential_Low_Density,133,11003,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,0.0,Unf,0,1308,1308,GasA,Excellent,Y,SBrkr,1308,568,0,1876,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,RFn,3,848,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,229800,-93.689071,42.024601,2006-07-01,1,0,2.5,1876.0,3184,40,1,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,7488,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,393.0,Unf,0,815,1208,GasA,Excellent,Y,SBrkr,1208,0,0,1208,0,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,632,Typical,Typical,Paved,105,58,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Abnorml,183600,-93.689816,42.024635,2006-02-01,1,1,2.0,1601.0,2416,58,0,1,1,0,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,7406,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84,Good,Typical,PConc,Good,Typical,Av,GLQ,684.0,Unf,0,515,1199,GasA,Excellent,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,632,Typical,Typical,Paved,105,54,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,194000,-93.690366,42.024555,2006-07-01,0,0,3.0,1904.0,2419,54,0,1,1,1,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,6762,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Good,Av,Unf,0.0,Unf,0,1286,1286,GasA,Excellent,Y,SBrkr,1294,0,0,1294,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,662,Typical,Typical,Paved,168,55,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,193879,-93.691234,42.024615,2006-07-01,0,0,2.0,1294.0,2580,55,0,1,1,0,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,86,11210,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240,Good,Typical,PConc,Good,Typical,Av,GLQ,20.0,Unf,0,1594,1614,GasA,Excellent,Y,SBrkr,1614,0,0,1614,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,865,Typical,Typical,Paved,144,59,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,221500,-93.688937,42.025687,2006-07-01,1,0,2.0,1634.0,3228,59,0,1,1,1,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8990,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Mn,Unf,0.0,Unf,0,1498,1498,GasA,Excellent,Y,SBrkr,1498,0,0,1498,0,0,2,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,RFn,2,675,Typical,Typical,Paved,351,33,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,New,Partial,204900,-93.688925,42.025218,2006-04-01,0,0,2.0,1498.0,2996,33,0,1,1,0,0,1,1,0
Two_Story_1946_and_Newer,Residential_Low_Density,73,8760,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Good,Mn,GLQ,464.0,Unf,0,927,1391,GasA,Excellent,Y,SBrkr,1391,571,0,1962,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,868,Typical,Typical,Paved,0,90,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,239799,-93.688924,42.025194,2006-08-01,0,0,2.5,2426.0,3353,90,1,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,13377,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,1576.0,Unf,0,260,1836,GasA,Good,Y,SBrkr,1846,0,0,1846,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,495,Typical,Typical,Paved,0,32,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,233555,-93.689485,42.02437,2006-07-01,0,0,3.0,3422.0,3682,32,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,11645,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,1300.0,Unf,0,434,1734,GasA,Excellent,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Fin,2,660,Typical,Typical,Paved,160,24,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,260000,-93.689067,42.024481,2006-01-01,1,1,3.0,3034.0,3468,24,0,1,1,0,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,11645,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,1122.0,Unf,0,448,1570,GasA,Excellent,Y,SBrkr,1590,0,0,1590,1,0,2,1,2,1,Excellent,6,Typ,0,No_Fireplace,Attchd,Fin,3,754,Typical,Typical,Paved,176,80,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,294900,-93.689084,42.023306,2006-08-01,1,0,3.5,2712.0,3160,80,0,1,1,1,0,1,1,0
